"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1986",5.3,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1987",7.3,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1988",6.2,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1989",5.5,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1990",5.9,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1991",5.5,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1992",4.8,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1993",4.8,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1994",3.4,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1995",6.1,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1996",3.7,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1997",5.5,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1998",2.6,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1999",2.4,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2000",3,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2001",2.7,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2002",2.2,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2003",2.4,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2004",2.8,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2005",2.3,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2006",1.4,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2007",2,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2008",2.5,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2009",1.8,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2010",2.2,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2011",0.9,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2012",1.1,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2013",1.8,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2014",2.1,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2015",2.2,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2016",0.7,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1960",29.3,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1961",30.5,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1962",29.1,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1963",26.6,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1964",26.7,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1965",25.2,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1966",24.9,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1967",24.4,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1968",21,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1969",20.6,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1970",19.5,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1971",18,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1972",18,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1973",18,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1974",17.8,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1975",17.5,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1976",15.5,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1977",15.5,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1978",14.9,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1979",12.8,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1980",11.1,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1981",10.3,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1982",10.5,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1983",10.1,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1984",9.6,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1985",8.8,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1986",8.9,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1987",7.9,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1988",8.9,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1989",8.1,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1990",8.2,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1991",7.6,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1992",6.5,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1993",6.1,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1994",5.7,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1995",6.4,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1996",6,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1997",6.1,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1998",5.9,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1999",5.9,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2000",6.2,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2001",5.7,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2002",5,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2003",5.3,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2004",4.6,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2005",3.8,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2006",3.9,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2007",3.2,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2008",3.4,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2009",3.3,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2010",3.6,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2011",3.5,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2012",3.5,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2013",3.6,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2014",3.3,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2015",3.4,
"IRL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2016",3,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1960",43.9,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1961",40.7,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1962",41.8,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1963",40.1,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1964",36.1,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1965",36,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1966",34.7,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1967",33.2,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1968",32.2,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1969",30.8,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1970",29.6,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1971",28.5,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1972",27,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1973",26.2,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1974",22.9,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1975",21.2,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1976",19.5,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1977",18.1,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1978",17.1,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1979",15.7,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1980",14.6,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1981",14.1,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1982",13,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1983",12.3,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1984",11.4,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1985",10.5,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1986",10.2,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1987",9.8,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1988",9.3,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1989",8.7,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1990",8.1,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1991",8,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1992",7.8,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1993",7,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1994",6.4,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1995",6.1,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1996",6,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1997",5.5,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1998",5.1,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1999",4.9,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2000",4.3,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2001",4.4,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2002",4.1,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2003",3.8,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2004",3.4,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2005",3.3,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2006",3.2,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2007",3.1,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2008",3.1,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2009",3.2,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2010",3,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2011",2.9,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2012",2.9,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2013",2.9,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2014",2.8,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2015",2.9,
"ITA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2016",2.8,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1960",30.7,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1961",28.6,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1962",26.4,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1963",23.2,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1964",20.4,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1965",18.5,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1966",19.3,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1967",14.9,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1968",15.3,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1969",14.2,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1970",13.1,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1971",12.4,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1972",11.7,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1973",11.3,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1974",10.8,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1975",10,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1976",9.3,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1977",8.9,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1978",8.4,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1979",7.9,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1980",7.5,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1981",7.1,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1982",6.6,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1983",6.2,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1984",6,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1985",5.5,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1986",5.2,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1987",5,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1988",4.8,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1989",4.6,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1990",4.6,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1991",4.4,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1992",4.5,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1993",4.3,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1994",4.2,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1995",4.3,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1996",3.8,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1997",3.7,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1998",3.6,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1999",3.4,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2000",3.2,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2001",3.1,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2002",3,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2003",3,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2004",2.8,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2005",2.8,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2006",2.6,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2007",2.6,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2008",2.6,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2009",2.4,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2010",2.3,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2011",2.3,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2012",2.2,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2013",2.1,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2014",2.1,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2015",1.9,
"JPN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2016",2,
"KOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1970",45,
"KOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1981",17,
"KOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1984",16,
"KOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1985",13,
"KOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1987",13,
"KOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1989",12,
"KOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1991",10,
"KOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1993",9.9,
"KOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1996",7.7,
"KOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1999",6.2,
"KOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2002",5.3,
"KOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2005",4.7,
"KOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2006",4.1,
"KOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2007",3.5,
"KOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2008",3.4,
"KOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2009",3.2,
"KOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2010",3.2,
"KOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2011",3,
"KOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2012",2.9,
"KOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2013",3,
"KOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2014",3,
"KOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2015",2.7,
"KOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2016",2.8,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1960",31.5,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1961",26.2,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1962",31.1,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1963",28.6,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1964",29.8,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1965",24,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1966",26.8,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1967",20.4,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1968",17,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1969",17.5,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1970",24.9,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1971",22.5,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1972",14,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1973",15.3,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1974",13.5,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1975",14.8,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1976",17.9,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1977",10.6,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1978",10.6,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1979",13,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1980",11.5,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1981",13.8,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1982",12.1,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1983",11.2,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1984",11.7,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1985",9,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1986",7.9,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1987",9.4,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1988",8.5,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1989",9.9,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1990",7.3,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1991",9.2,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1992",8.5,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1993",6,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1994",5.3,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1995",5.5,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1996",4.9,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1997",4.2,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1998",5,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1999",4.7,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2000",5.1,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2001",5.9,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2002",5.1,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2003",4.9,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2004",3.9,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2005",2.6,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2006",2.5,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2007",1.8,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2008",1.8,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2009",2.5,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2010",3.4,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2011",4.3,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2012",2.5,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2013",3.9,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2014",2.8,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2015",2.8,
"LUX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2016",3.8,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1960",92.3,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1961",89.9,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1962",87.6,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1963",85.4,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1964",83.6,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1965",82.2,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1966",80.7,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1967",79.1,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1968",77.5,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1969",75.8,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1971",71.3,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1972",68.9,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1973",67.2,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1974",66.1,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1975",64.6,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1976",62.2,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1977",60.5,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1978",58.3,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1979",55.7,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1980",52.6,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1981",49.3,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1982",46.3,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1983",44.2,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1984",42.8,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1985",41.6,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1986",40,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1987",38.4,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1988",36.8,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1990",32.5,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1991",31.1,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1992",29.7,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1993",28.4,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1994",27.2,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1995",26,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1996",24.9,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1997",23.8,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1998",22.8,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1999",21.8,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2000",20.8,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2001",20,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2002",19.1,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2003",18.3,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2004",17.6,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2005",16.9,
